,id_str,stack_vars.full_tweet_text,user.screen_name,created_ts
282,ID_1311686735462449153,@MikeBre93842067 @ArturoElenes @ib505a The thing about you feeble brained Qanon conspiracy theorists is that you'll believe literally anything spoon fed to you without question and zero evidence because you're so damn weak minded and gullible. Perhaps you need to wake up and start thinking for yourself.,nurseMarlowe77,10/1/20 15:17
283,ID_1312227836623716353,@elenochle @PrayingActress @realDonaldTrump @MELANIATRUMP @JuliansRum Non stop Prayers being sent for a quick recovery  ______________ #ForGodAndCountry #WWGIWGA,JackJJRK,10/3/20 3:07
284,ID_1312898036436172803,If anything after this weekend everything Qanon should be dead. Its a joke on you,rollincrazy,10/4/20 23:30
285,ID_1312110069287276544,@pigulator19 thanks for the follow fellow patriot WWG1WGA WW,Denise_midd,10/2/20 19:19
286,ID_1311825815827550209,The Democratic held house just voted on a resolution to condemn QAnon.,Purple38347235,10/2/20 0:30
287,ID_1311745191548723200,"@intheMatrixxx @martingeddes Sweet ANTIFA and BLM are precious and standing for Democracy
The violence is the QAnon and white people. All the white people except Nanners and Diane and Joe.",mickdownsouth,10/1/20 19:09
288,ID_1312665341865209856,@iamjeely1 Adrenochrome!!!,xbrfxck,10/4/20 8:06
289,ID_1312398738703429632,"#SuperSpreader is trending...yet they call all of us #Trump2020 &amp; #QAnon2020 supporters ""conspiracy theorists.""
Let that sink in.
#PelosiHasAnArrow",PSpamcakes,10/3/20 14:26
290,ID_1312800589596758016,"@cjtruth This means WWG1WGA more than ever. Patriots all over the world stand united. We the people here in germany will always stand behind POTUS, not just because he's got german Blood, just because he is the greatest president of all times.",lookintothesky3,10/4/20 17:03
291,ID_1312483564240293888,@icecreamonacone @kylegriffin1 Qanon has an extra tin foil hat for you,grillzem,10/3/20 20:04
292,ID_1312271699791032320,"@delventotime Radicalization is a growing problem. Conspiracy theories are a great example things like anti vaxers, QANON. Kids need to be taught from a young age that this is all bullshit. And that includes religion as well.",AhmedUllah71,10/3/20 6:02
293,ID_1311925307339808768,"@TerriClark924 @gocards7211 @MargaretChaseS2 @charliekirk11 You've got to be incredibly egotistical if you think I thought that it would.  No, dear, this is for everyone ELSE to read.
U are willing to follow the terrorist cult Qanon.
That's worth repeating.",LogicalKnot,10/2/20 7:05
294,ID_1311795432259977216,"I just spent so much time reporting comments on Chrissy Tiegens Instagram post, @instagram @InstagramComms do better at stopping the QAnon and conspiracy theorists from harassing a grieving family.",kellyFreckles,10/1/20 22:29
295,ID_1312142724749905920,"@intheMatrixxx Exactly! What has QAnon done? It is strictly AGAINST VIOLENCE! It PROMOTES UNITY! 
ANTIFA is burning cities &amp; killing people!!
But sure - QAnon is sick__",Melrpell,10/2/20 21:29
296,ID_1312384236125528069,"@PaulaReidCBS How about;

Bleach?
White evangelicals prayers?
MAGA Voodoo QAnon magicians?
_______________",MichaelZarrabi,10/3/20 13:29
297,ID_1312085254929252352,@mac_spicey @MechaniVal Similar to how QAnon supporters believe the ÒStormÓ or ÒGreat AwakeningÓ Ñ when Trump will overthrow the evil world order Ñ is imminent. Gives GC a millenarian feel,Will_Der_Thrill,10/2/20 17:41
298,ID_1312442340850630656,"If he does die, there's no way that the Qanon people are going to believe.",artwells,10/3/20 17:20
299,ID_1312196224234057731,@BenjaminSpider QAnon and Michael Moore deserve each other.,TanyaCrosse,10/3/20 1:02
300,ID_1312501383485034496,@pastormarkburns @realDonaldTrump Is it possible you are a member of QAnon?,LearyPaleary,10/3/20 21:14
301,ID_1312105859980222465,@trace53 @OANN It was only four letters and you still failed. Good thing QAnon also goes by ÒQÓ,nyc_ez,10/2/20 19:03
302,ID_1312195471398457344,@VicCervantes3 Proud to follow all Patriots!Ê #WWG1WGA ____ @amers199,amers199,10/3/20 0:59
303,ID_1312792499518308352,"@chrisrock 
Hey tiny Thug...you went after a man who was asked to run for President for a whole other reason than it is easier!! You're a total embarrassment to your race!! Is the fact that Pedowood is being exposed scaring you tiny thug??",JimJami30913211,10/4/20 16:31
304,ID_1312191762929119232,i mean i WAS locked out of my account for 24 hours for telling kaitlin bennett to get hit by a truck  but qanon and nazi propaganda can stay on here__,vaudevillefolly,10/3/20 0:44
305,ID_1312367449808031755,"@VestsCanada @KpHeaney @Emily_Leedham_ @pressprogress Depends how you mean ""our time"". US-inspired anti-communist hysteria in Canada has parallels with QAnon paranoia, and that era is within living memory. But, yeah, this is bad news.",Dred_Tory,10/3/20 12:22
306,ID_1312466771731914752,@LeninSidious @JoyAnnReid Qanon make way for MSNBCanon,hellinas777,10/3/20 18:57
307,ID_1312215596709212161,"@realDonaldTrump Praying for a speedy recovery for you Mr.President and the First Lady. May God keep His hands on you and your family.
WWG1WGA.",dolphinchuck,10/3/20 2:19
308,ID_1312109362219941889,"@GOPLeader 
Today many GOP House Reps did NOT condemn QAnon. 
So,they think QAnon is OK?

Reminder= QAnon is hatefully against Jewish people, Catholics,Mormons,&amp; a variety of other religions. 
Thus,QAnon is against many Religions that the Republican Party is aligned with.",LinDesigns111,10/2/20 19:17
309,ID_1312701773895872514,"@alpha_made @lookforsun @MSNBC @BrandyZadrozny No one ever said saving the children wasnÕt important. 

My point was you guys decided to make it political and go after people you donÕt like. 

With no evidence of pizzagate - why are you still pushing it ?",AntiTRump999,10/4/20 10:31
310,ID_1313147301813252096,"@parismartineau @kevinroose re Normie tipping point: we witnessed MANY 'normies' (people we all know) lose their heads on Friday claiming Trump's c-19 results were false. How much longer can J's pretend that QAnon is exceptional, rather than the new normal? SM + journalism=rampant narratives.",kevinmcld,10/5/20 16:01
311,ID_1312077170769043457,@mnRyguy @lsarsour Really giving Qanon a run for their money,TheSlappist,10/2/20 17:09
312,ID_1312336776732856326,@intheMatrixxx The salon owner who posted video of Nancy Pelosi without her mask received death threats.  Death threats are from people that donÕt have good morals.  Qanon is about free speech not violence.  Immoral people could read about something in MSM and make an improper choice from it.,CyndiBontrager,10/3/20 10:20
313,ID_1312958900354785280,"@RPepocrates Hi Magi How about a better us?  That applies to the entire world so you're not alone ok?

WWG1WGA",CarrieBryson2,10/5/20 3:32
314,ID_1312464111159001093,"@JustANo36997173 @aklagarn @realDonaldTrump This is a ridiculous bot post! Media? Yeah, I'm not a Maga dumbass. I read. I research. I don't. Listen to nonsense I'm fed by Qanon mental patients or trump idiots.",dumpthattrump16,10/3/20 18:46
315,ID_1311717151007485952,"@T_S_P_O_O_K_Y @DrNealHouston WHO CAN HELP ME GET TO 5000 FOLLOWERS - IM A PATRIOT 
      TRUTHER SINCE 2000 - INFOWARS - BEHOLD A PALE HORSE - 9/11 INSIDE JOB - MATRIX OPERATOR -

#TRUMP2020 #WWG1GWA  

PLEASE RETWEET - FOLLOW ME 
@RizzutiJordan",RizzutiJordan,10/1/20 17:18
316,ID_1312099029002514432,@RANDOLPHHAYES4 @WorldsFinest20_ @Thomas1774Paine Q has said that JFK Jr is not alive.  If you just read the qposts and not a bunch of bullshitters youd know this.,EAGER_LIQN,10/2/20 18:36
317,ID_1312943959635877890,"#jeffreestar called it..
Birds of a feathers.
#dahvievanity #pedogate2020 #Pedowood #PEDOGATEISREAL #pizzagatelsreal",MouseUlysses,10/5/20 2:33
318,ID_1311552711947628545,"@John_F_Kennnedy Macht sie fertig!!!
tear their ass!
God bless America! 
 #WWG1WGAWORLDWIDE",germany_make,10/1/20 6:25
319,ID_1312197721722294272,"@SKihne ? 
Are you pro-QAnon? It was 371-18. I used to get a kick out of this page but wowza people are losing their damn minds",RickBrooks612,10/3/20 1:08
320,ID_1313050193097633792,"@the_moviebob @joelstamp99 So being anti-pedophile is a Qanon thing now? IÕm sorry to announce that you have terminal brain worms, Film Robert. There is no cure.",subIimeskies,10/5/20 9:35
321,ID_1311906773922713607,"@caerickson I had a very disturb(ed)/(ing) patient who was very clear that covid is a hoax because prez Cheeto said so, if one looked at all the facts along with the other Qanon crap",Jondazzle,10/2/20 5:52
322,ID_1312090367119044609,@DeAnna4Congress And they call us the radical left ________  QAnon wonÕt even touch this crap ____,sararaskyy,10/2/20 18:01
323,ID_1312537572153851906,@RedPill_Crusade @Anon111Q Anyone involved deserves swift and just punishment by the hands of those affected. Each an every patriot in this great country wants these people __. We deserve justice! We deserve closure. These men and EVERYONE else involved deserves what is coming #WWG1WGA,SeekerPatriot,10/3/20 23:38
324,ID_1311845908405911552,"@seoulsurvivor68 @raul_comm @PrinnyDood @xBoobles @HamillHimself It could be a primary source, for say, a topic on disinformation outlets. 

WaPo and NYT use a bunch of people for good stories. For the tax story, probably like 30 editors and lawyers before printing. Good.

Competing for news scoops, untrue stories are born, like Pizzagate. Bad",BeatrootB,10/2/20 1:50
325,ID_1312388296190943234,@1blantdaddy _____  TRUMP 2Q2Q.  ____________ This country is so beyond blessed to have him as our President- and many dont even know it yet. They will though...soon!,ToniL09862806,10/3/20 13:45
326,ID_1312877398820638727,"@realDonaldTrump get some rest and comeback soon mrs president ________
WWG1WGA",BretonPierrean1,10/4/20 22:08
327,ID_1311794646415290369,"@realDonaldTrump @GordonPress Good Question... Why would you???
Could it be..To wake more people up to the DS slim that is/was in our Country?!!!
Enjoying the show!! 
Thank you for All you Do Mr. President. 
#WWG1WGA",AlexKirk1111,10/1/20 22:26
328,ID_1311791710670708736,"@IrvinKmennig74 @John54288418 @cjtruth Agree with that, though, I'm so new to all of this, still trying to both help and learn. Been through the anger, hate, fighting back, insulting some, begging them to wake up, spread info, etc. WWG1WGA means even the asleep to me, so I'll never stop trying. Direction appreciated.",WilliamLBeck1,10/1/20 22:14
329,ID_1312420324261212161,"@GovWhitmer RECALL RESIGN REMOVE IMPEACH, gov. whitmer &amp; adminstration now, #whitmerdeathtoll. #savethechildren. @JESUSISLORDFOREVER. WWG1WGA. R.E.D. MAGA. ________________________",FloresDamasco,10/3/20 15:52
330,ID_1312578195875602433,"@IvankaTrump The nasty #democrats with their QAnon-type conspiracy theories on here, geez. #DemocratsAreCorrupt",pllllllzzz,10/4/20 2:20
331,ID_1311845338937012224,@RobertCrosby00 @AndeeUSA More gurgling nonsense from the Pedowood cesspool. #hollywoodsucks,AleshaW87197788,10/2/20 1:47
332,ID_1311521000174030848,"@daveweigel The amount of people IÕve seen comment about Biden being a pedophile on FB is alarming. IÕve seen video of Biden taking pictures with families where he touches a kids shoulders or head. ThatÕs the depth of the claim from QANON. Yet, I donÕt see the same claims about Trump on FB.",rrswag,10/1/20 4:19
333,ID_1312957973120000000,@run_deep75 @amber_athey Buddy. I have an advanced education and no mental health issues. You are a Qanon but who worships a guy who would let you die if he thought he could get a dime off of it. My worst offense is spending time speaking to someone as delusional as you.,themstems,10/5/20 3:29
334,ID_1312171440469278722,@c_toujours_moi @realDonaldTrump nice qanon signaling.,ColtB013,10/2/20 23:23
335,ID_1311749359348912128,@LarryGoodwin50 @Media__Ferret Yeah. More #QAnonsense.,YesItIsIronic,10/1/20 19:26
336,ID_1312528959733559296,@dumbfinder_ @MrsDemocrat @Olivianuzzi Nothing worse than Qanon.  Anyone who believes that nonsense should be on meds,Timothybaxter11,10/3/20 23:04
337,ID_1312047116475420672,@jaxsky14 @TrumperWavin Always trust the plan ! There trols all over the internet ! WWG1WGA ! GOD WINS ! __,emmalee20446814,10/2/20 15:09
338,ID_1311717111383773185,"@Fernand59352552 @chipfranklin @realDonaldTrump Sorry but no one is interested in your unsubstantiated QAnon conspiracy theories.  Or are you a bot?  Probably both.  By the way the head of the FBI has stated clearly that Antifa is NOT an organization.  There's nothing to condemn.  Unless you are PRO facist, which you are.",JerryTilton6,10/1/20 17:18
339,ID_1312933717837447173,"@Smokecat11 Just kidding, IÕm in a mood. I have been stuck below 7K for a long time. I make a point to follow smaller accounts after I check them out. Give fellow Patriots a voice. WWG1WGA ____",KungPao19,10/5/20 1:52
340,ID_1312590701226590208,@SonnyBunch Bye Pedowood. DonÕt let the door hit your ass on the way out.,momofhoods,10/4/20 3:09
341,ID_1311975703923978240,@MarkWEccleston @SumatraSue @toddcudd @OpenThreads @TXpatriot777USA @Q_Estrada @RepublicanRehab @IanLStrain @jsavite @KirschenmanReid @WHurensohn @SoPhillyFred @GaDawgforTrump @desertveteran @dolores80179419 @MikaelKruger @saisjo1_saisjo @JPAlderdice @LutraTarka @fred_rulz @Chihuahua81Emma @charr68204 @patrici59152026 @polyeidus @MelonieFelonie2 @DanielKTabeling @Mindpollution3 @AnomicAge @DrRedVote @mspence6 @Mistierain @americanism34 @nikki_coyle @ShoottoKill7 @mikesta12 @keltickatie @RulesElsa @EllaStarts @jmjharvey01 @KingKrankor @ASK_Esq29 @TilghmanChris @EndTimeSurvivor @Leahla0429 Y was there no mention of QAnon in debate? Trump would have said he never heard of them either way! Deny Deny &amp; then Lie Lie! Which of you moron #MAGATS went to his rallies with no masks? No distancing? No hand washing afterwards? 45 was bound to get it! U too? Follow ur leader!,mebeandreaaolco,10/2/20 10:25
342,ID_1312615669947564034,"Biden shill is back on nextdoor, this time to warn us all about the dangers of qanon, not because he takes them seriously of course, but because the ubiquitous others take them seriously, you must always be protected from the beliefs of the others.",sumsurfguy_,10/4/20 4:48
343,ID_1311952596211384321,@ArubaGirl297 Patience. We all know Oct will be a rough n bumpy month. WWG1WGA,suzanne13867692,10/2/20 8:54
344,ID_1312120787776675841,"At what point do you think the mass public are with #TheGreatAwakening? Reply 5 for ""Acceptance"". Please retweet.

#QArmy #QAnons
#GreatAwakening #GreatAwakeningWorldwide #WWG1WGA #WWG1WGAWORLDWIDE",omegaroyalau,10/2/20 20:02
345,ID_1312113518477336576,"So Qanon exposed pedophiles, human traffickers,esptein etc the congress is against them. While BLM/Antifa have burned down businesses,killed people n cause $1 billion in damages the congress have not condemned them.Can congress tell us where Qanon has burned/killed a person",tornyor,10/2/20 19:33
346,ID_1312038277709520909,"#WWG1WWGA 
Why does trump push the vaccine
The last great hope?
Buckle up",mrkoampah,10/2/20 14:34
347,ID_1312502756435922945,@henryrodgersdc __ I wish this would happen all over America! Every town; every city! Silent no more!!!______________Thank you POTUS for fighting for us. We stand behind you. #Trump #WWG1WGA,Destin4Heaven,10/3/20 21:20
348,ID_1311681437201031168,"@AuroraBlogspot @nickreeves9876 @Rozkez67 @ActionFbpe @m_dunajewski @Jackcdawes @redalphababe @Sillyshib @csibike1 @JoMaas I was planning to contribute to Biden, and I try to tear down any Trump/QAnon arguments (idiocies) I come across.
Is there more we can do?",RawSunlight,10/1/20 14:56
349,ID_1312173635080130560,"@HandsomeSean1 They passed a resolution against something (Qanon) that doesn't exist and they know nothing about. 

Well,  except maybe the 17 who voted nay.",Seekdatruth100,10/2/20 23:32
350,ID_1312122971234820098,"@nprpolitics Wow struck a nerve with this tweet. No way I'm getting in and responding to even most of these tweets, but have fun waiting just 2 more weeks for your big arrest of the deep state QAnon believers. Don't worry, it's just around the corner! Vaccinate your kids and wear your masks.",jameswilletts91,10/2/20 20:11
351,ID_1312406519355498496,"@AJ_Lazerr @JustinTrudeau What a fucking idiotic thing to say __ you must also believe cOvId Is A hOaX, PiZzAgAtE iS rEaL and tHe EliTe DrInKs cHiLdReNs BlOoD. What a waste of oxygen your whole existence is.",GrushenkaH,10/3/20 14:57
352,ID_1312933071600054272,"#JacindaAdern, a direct descendant of a man in high position.

was it #Hitler?
We know Merkel and Obama were both related to Hitler. 
#Qanon",Sue85106437,10/5/20 1:50
353,ID_1312185897035550720,@WWG @ComicBook This is probably my list but replace God Of War with Breath Of The Wild and RDR2 might be interchangeable with Resident Evil 2,MrTrlly,10/3/20 0:21
354,ID_1312208607220363264,"@KenDavi80404473 @fitts_diane Glad you asked!  17th letter of the alphabet is Q.  

See qanon. pub

Where we go 1 we go all!  

If you are new to this, a great patriot to follow is @prayingmedic he has pins on his page you will want to read.",Abby4Trump,10/3/20 1:51
355,ID_1312960471893454848,"Repubs are totally caught up in Qanon conspiracy insanity. As much as the rest of us shun that lunacy, let us make sure we don't fall into a similar trap ourselves. Let events play out, stay smart&amp;alert, and keep hammering on his taxes&amp;the mile long list of T's crimes.",TN_MamaBear,10/5/20 3:39
356,ID_1312085590381268994,"@justinamash @Cernovich Dems: Antifa just an idea, theyÕre mostly peaceful.
GOP: LetÕs condemn QAnon",nostrad93087253,10/2/20 17:42
357,ID_1312156132484419584,@JoeBiden you are so full of ____Trump 2020 WWG1WGA,ra5680,10/2/20 22:22
358,ID_1312859584932048898,@WillBlackWriter Sounds like heÕs now going full QAnon.,tamtamtallulah,10/4/20 20:58
359,ID_1312029875302215680,"@donwinslow @MikeInBizarroUS Don't do that, Don. This is the road that leads to Qanon.",spiderstumbled,10/2/20 14:01
360,ID_1312865393237729281,@TiffiniUwU I've been treating them like QAnon where I have very little idea what they actually are other than being blatantly far different and less threatening/interesting than what certain media circles build them up to be.,HobbyistHermit,10/4/20 21:21
361,ID_1312890500219695108,@MysterySolvent Hell yeah. Stop with QAnon like conspiracy that trump is faking Covid! Dems are better than that.,chuckbrown0916,10/4/20 23:01
362,ID_1312450725901815810,@JoannCaggiano @HillaryClinton Because most of the country stopped buying the operation Mockingbird media lies. I bet you wonÕt worship her when the contents of the Weiner laptop become public. Look up Frazzledrip,TessSprague8,10/3/20 17:53
363,ID_1312273843147296769,So what happens to Austins Netflix deal... or the monetized QAnon brand accounts...?  do they simply evaporate... or something else...?,justwinejosh,10/3/20 6:10
364,ID_1312354220608229376,Funny how congress votes to relinquish Q and LEFTIST keep attacking Q. why is that? #QANONS #QAnon2020 Just my thoughts. ________,emfvet78,10/3/20 11:30
365,ID_1312994974615646209,@AOC You call Qanon crazy... lady.,Loduv2417,10/5/20 5:56
366,ID_1312650879456210945,@CryptoGenghis @EddyPiedra @StephenAtHome I smell qanon,IHateVerwey,10/4/20 7:08
367,ID_1312163925190795264,"The media is lying about @realDonaldTrump's health, @DeAnna4Congress. He does not have that hoax disease. Like many of our heroic soldiers who defended our freedom, our brave president's body is being ravaged by a slew of venereal diseases. #MAGA #COVID19 #WWG1GWA #AmericaFirst",JC_Christian,10/2/20 22:53
368,ID_1312069891520819200,"@M2Madness I'm not sure what this ""QAnon"" thing is, but did you hear that the Clintons sent a lawyer to some chick who was trying to smuggle kids out of Haiti? Crazy.",RightToBeRed,10/2/20 16:40
369,ID_1312331509890768896,"@realDonaldTrump @realDonaldTrump We hope you and @Flotus are doing great and keeping safe SIR! 

WWG1WGA",SpocoUK,10/3/20 9:59
370,ID_1312824468792922115,"@HopeGirl2017XO @justinamash @potterna He condemns it as a human being he does condemn it as nothing, but lies. As an attorney and constitutionalist he has to put his personal feelings of Qanon on the back burner and go with what the law states and how he interprets the law.",ChristianBosto5,10/4/20 18:38
371,ID_1311741269782130688,@Oscaretta @ProjectLincoln @PressSec SheÕs lying. Qanon told tRump so he believes it. Sad. Pathetic loser.,HoppsChristy,10/1/20 18:54
372,ID_1312532345992351744,"@realDonaldTrump A must read #Rage by @realBobWoodward 
#Americans vote in the memory of #RBG &amp; #JohnLewis 
#America do the right thing vote @JoeBiden @KamalaHarris 
@realDonaldTrump must be STOPPED
No #QAnons in #Congress 
#TrumpLied200KDied #TrumpHatesOurMilitary  #Trump is a #ClimateArsonist",TrishaMortimore,10/3/20 23:17
373,ID_1313081861133000704,"honestly baffling that some people took HST's adrenochrome bs at face value, like this is the same person who justified running a story that claimed a politicial was on ibogaine by saying ""I said there was a rumor going around, just not that I was the one spreading the rumor""",ItsJustMoxie,10/5/20 11:41
374,ID_1312553173341536258,@realDonaldTrump We LOVE YOU MR. PRESIDENT TRUMP  SIR . WWG1WGA  ________________________________________________________________ GET WE SOON WE NEED YOU...,DezismineRhonda,10/4/20 0:40
375,ID_1312142394926612481,@dosterkopf @RaenyaSalisbury @q_galt @PaminaTamino43 I was responding to your question about the celebrities. How are they going to handle learning about torturing and eating children and adrenochrome?,Lifeisg68959656,10/2/20 21:28
376,ID_1312021134272061445,"Had a dream that QAnon took over America and committed heinous crimes but were eventually defeated and brought to justice, but the letter Q had to be removed from the alphabet because it was considered hate speech",scarschwartz,10/2/20 13:26
377,ID_1312440151126142976,"@maga @POTUS @DonaldJTrumpJr @Flotus @Qanon #Trump2020 

WE WANT TO SEE OUR PRESIDENT! No More Deep State Lives!
SHOW US THE PRESIDENT OF THE UNITED STATES!

#ShowUsPotus #Trump #GOPSuperSpreaders #_________1004",Tolk98529053,10/3/20 17:11
378,ID_1311866462483689473,@johnrobertsFox @seanhannity @realDonaldTrump @KyraPhillips DID BIG MIKE AND BACHA BAZI BARRY CUT YOU OFF  FROM YOUR DAILY FEEDINGS OF DICK AND BALLS SMOTHERED IN DRAWS TAMPON BOY ?WWG1WGA TRUMP 2020 DEAL WITH  IT SNOWFLAKE !,HRY_H2H,10/2/20 3:11
379,ID_1312485472543805440,@MichaelCoudrey @qanonwhitehat About Time....Start with Sullivan,michael1vaughan,10/3/20 20:11
380,ID_1311987287639699459,"If I was a member of a group that created a HUGE HOAX and POTUS just went to Quarantine for a virus he knows isnÕt real, I would be panicking. #EnjoyTheShow #QANONS",VoteTrumpOrBust,10/2/20 11:11
381,ID_1312138130300968961,@yashar @justinamash What a disgusting person you are. I donÕt see QAnon people beating others and causing mayhem in the streets like your beloved Antifa (fascists) and BLM (marxists). Moron.,AlexUSMC4ever,10/2/20 21:11
382,ID_1312589569691455491,"@edokeefe @nbcsnl A few last minute new scripts, less Trump focused.

Gotta do a debate skit though.

A QAnon skit, Postmaster DeJoy hearing skit, a boat parade skit?",KCMktgChick,10/4/20 3:05
383,ID_1311904043657236487,THE STORM IS UPON US!!!!! The Deep State is being taken down!!! #WWG1WGA ____,bohurdle,10/2/20 5:41
384,ID_1311700646249328641,@Narc_Problems @HowNowCow2020 @tbiadvice @SonOfPepilepew @Williewill037 @yeahunoeme @para82nd_1 @LesterMoe6 @MpoppEileen @doug_in_nc @RickyCa69392149 @cow_cousin @viphires @Marston4ca42 @SwearengenMaude @3guylink @kpu6600 @JimBonine @1933Baby @Mistress_Jan @Skepmi @BPeske @OklahomaPatrio1 @deb_grojean @PWM62 @MarciaBunney @mlodgeg @Joeboken @USA_CheapSeats @BlueRootsRadio @HougenJ @MargeELDER8 @koslen_bambi @doc_next @evil_gop @CherylHirschi @42Gnome @DWilloughy @shelly2161 @EngineerLife55 @network_gal @89wunderlust @mizlisa19 @Becky_Crane @Catastrophany @TwitterSupport @jack Did you see # WWG1WGA on C3's account? That is a Q affiliation # __,Stand2getherAll,10/1/20 16:12
385,ID_1312240261532127233,@JamesOKeefeIII @TomArnold Typical Democrat thinks lying and cheating to the top is success.. guess thatÕs why he is a liberal and tried to make in pedowood @TomArnold,Cwag929,10/3/20 3:57
386,ID_1311529248532779010,@ChadSteiniger @ToucanDoItMang But I and the others don't think that she is a Qanon follower. Jezz people nowadays __.,kuchingcantique,10/1/20 4:51
387,ID_1311566334233391104,"@fr_brennan @RationalWiki I have the receipts and logs to back my claims.   I am not exaggerating for effect.   If anything I'm underplaying what happened.  There's *a lot* that never made it into the news. 

For what it's worth, I hate Jim Watkins and do not support 8chan or QAnon.",livebeef,10/1/20 7:19
388,ID_1312224637409869824,@realDonaldTrump Prayers __from QAnonCanada. Speedy recovery Mr.President TRUMP.______ #WWG1WGA sir.,MattArmbar,10/3/20 2:55
389,ID_1312668041256239104,"@TheEllenShow @TheKalenAllen is he a pedo too?

Are any of you Pedowood freaks normal?",HelpingSheeple,10/4/20 8:17
390,ID_1312844874371100673,@JoaoCravo7 @Whereareyoufro4 @TrumpVoterWTF @realDonaldTrump Oh wow AND you're qanon? Wow wow wee wow.,Geralds_bucket,10/4/20 19:59
391,ID_1311824222210138112,"@pablo_honey1 @adam_brew Trump Campaign: ÒHe doesnÕt know who the Proud Boys areÓ, ÒHe doesnÕt know who David Duke isÓ, ÒHe never met Lev ParnasÓ, ÒHe doesnÕt who Maria Butina isÓ, ÒHe hasnÕt been a friend of Jeffrey Epstein in a long timeÓ, ÒHe Never heard of QAnonÓ and the lies just keep on coming. . .",lev_best,10/2/20 0:24
392,ID_1312446252957622272,Sochiw are the Qanon people processing all this? #WWG1GWA,publicownedbus,10/3/20 17:35
393,ID_1312202485310746624,YÕall think we have had it rough the past 24 hours? Imagine being a trump cult member and Qanon nut having to twist themselves to make sense of all of this.,Munday3M,10/3/20 1:27
394,ID_1311466167454834689,@CoachAllen_21 @Cole30450428 @_BrainWavez_ @NC_Governor __this dude retweets qanon accounts. All you need to know about him. Blocked.,mark_w21,10/1/20 0:41
395,ID_1311900001237299200,"@Ikwane @CindyPoluta @cnnbrk Not bizarre at all...2 weeks from now before the election - ÒI had COVID - it was fine! I took (insert drug here) and had no symptoms!Ó

Not that crazy in comparison to Qanon conspiracies",rad_thor,10/2/20 5:25
396,ID_1312158860975566848,@johncusack What if Q from QAnon was the one flying the chopper and theyÕre actually just going to McDonaldÕs tho!! ______,Sameermon,10/2/20 22:33
397,ID_1312413707868286977,Is there a support group for those of us that have family members that have gone full QAnon?,_Lexing10,10/3/20 15:26
398,ID_1312089104834793479,"@OK_Dumbass I'm sure they were told ""Qanon"" votes, but they vote for Alien Reptilians running government...",gil4cosd9,10/2/20 17:56
399,ID_1312478050659917826,@okyeahcorrect @egoposting Russia hacking the election is not comparable to the disgusting conspiracy fear qanon you are piece of s*** for making that comparison,Dragonoftime15,10/3/20 19:42
400,ID_1312065425178583046,"@ChadPergram Yeah, this just pushes me towards thinking there might be some truth to QAnon. Great job, government.",xKitty_Hawkx,10/2/20 16:22
401,ID_1312053277555531777,"@BesuraTaansane But according to QAnon, Soros has already been taken care of..i don't know what to believe !",Shivam_Am_I,10/2/20 15:34
402,ID_1312448669367508992,@tkinder @ScottAdamsSays QAnon must be a threat.,MAGA_Drone,10/3/20 17:45
403,ID_1311747016410759168,"@davidmweissman They do. And there's people who belive in Qanon talking about suicide if Trump loses. It's ramped up far more than it was in 2016, if what I've seen is any indication. I don't think it's completely evaded this time, tbh.",ladyunicornejg,10/1/20 19:17
404,ID_1312487437201862656,"The next thing the relativists will say is that there is no actual true news, just different filter bubbles that are all equally valid. ÒWho are you to say that a feed filled with QAnon post is less true than one filled with...Ó oh fuck I donÕt know what to contrast it to anymore",AlexLundborg,10/3/20 20:19
405,ID_1311496222746841089,@PatSoteropoulos @NRCC @GOP What? You make up lies about a person and go for QAnon and this is your response? This Congressman is getting death threats. Hope he sues you for millions. Wipe you out like the NRA. Another disgusting group.,Dist_5,10/1/20 2:40
406,ID_1311603866673147906,@janehansen2000 @thereal_truther What are Qanon ???,richardmissingh,10/1/20 9:48
407,ID_1312260408242139141,"So let me get this straight: 

Qanon is a dangerous organization worthy of condemnation by Congress, and Antifa is just an idea. 

Meanwhile, the ""organization"" is sitting on their couches eating metaphorical popcorn and making memes while the ""idea"" is out burning cities down.",AMcwhortor,10/3/20 5:17
408,ID_1312073072724373505,@AWAKEINVT @ljr056 More Qanon bullcrap? Arn't you supposed to stopping child trafficking in the basement of a pizza joint?,JackHosney,10/2/20 16:52
409,ID_1311884110659416064,"@realDonaldTrump Wait a minute, what will your cult following #QAnon2020 #NoMasks #Covidisover do now that you've admitted you need to quarantine? I thought quarantine was ""living in fear"". Don't be a sheep, Donald!",Daisy14820625,10/2/20 4:22
410,ID_1312102125413883904,"Report just released that Gitmo is preparing for High level Americans, Nuclear ships, planes are sitting in D.C __ #MAGA #MAGA2020 #SaveTheChildren #WWG1GWA #TrumpCovid ________",Exmachi52432829,10/2/20 18:48
411,ID_1311658942611816449,@BootinUp38 Lookin at a little too much QAnon I see.,SharkMermanIN,10/1/20 13:27
412,ID_1312517833918611458,@pastormarkburns @realDonaldTrump I think maybe it was a QAnon defector???,ralphfeaster,10/3/20 22:20
